_row_id,Order_ID,y_pred,risk_level,priority_score,Traffic,Vehicle,Order_Period,Area,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude
34999,cafy842912051,107.48870537227718,low,1.17,Jam ,scooter ,Evening,Metropolitian ,Shoes,17.433809,78.386744,17.523809,78.476744
11229,qqli401034729,188.1382006280012,medium,1.67,Jam ,motorcycle ,Evening,Metropolitian ,Kitchen,12.934179,77.615797,13.024179,77.705797
26682,oeqr479215040,222.71874340526216,medium,1.67,Jam ,motorcycle ,Evening,Metropolitian ,Kitchen,12.970324,77.645748,13.100324,77.775748
2229,vewp169712825,228.9953530314481,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Cosmetics,11.021278,76.995017,11.091278,77.065017
1667,zxzm827992607,177.5450965744171,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Clothing,12.337928,76.617889,12.427928,76.707889
322,emwe467794784,201.5342820361221,medium,1.67,Jam ,scooter ,Evening,Metropolitian ,Toys,12.986047,80.218114,13.096047,80.328114
6492,lnxv709397321,99.50990625681388,high,2.17,Jam ,motorcycle ,Evening,Urban ,Kitchen,12.98041,77.640489,13.09041,77.750489
7415,kcmu116689219,108.8306420142914,high,2.17,Jam ,scooter ,Evening,Metropolitian ,Apparel,0.0,0.0,0.09,0.09
14435,qmrk674246687,184.82557502475348,high,2.17,Jam ,scooter ,Evening,Metropolitian ,Kitchen,26.913726,75.75282,27.053726,75.89282
30713,gddd273722311,109.5121847296926,medium,1.67,Jam ,scooter ,Evening,Metropolitian ,Skincare,13.02978,80.208812,13.13978,80.318812
18017,usan179757756,46.9544979945705,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Grocery,23.351489,85.324253,23.441489,85.414253
17162,owst676855175,107.73089543127176,medium,1.67,Jam ,scooter ,Evening,Metropolitian ,Electronics,11.001852,76.976268,11.111852,77.086268
38174,kvrd685552221,201.83831316866835,medium,1.67,Jam ,motorcycle ,Evening,Metropolitian ,Electronics,26.90294,75.793007,27.04294,75.933007
38266,bjgr220850529,124.92886813383775,low,1.17,Jam ,motorcycle ,Evening,Urban ,Electronics,11.02091,76.940432,11.13091,77.050432
13636,bfnt264222713,204.55274460223035,medium,1.67,Jam ,motorcycle ,Evening,Metropolitian ,Clothing,11.006686,76.951736,11.096686,77.041736
37254,yxmg013879736,121.76812903115328,high,2.17,Jam ,motorcycle ,Evening,Urban ,Jewelry,12.972532,77.608179,13.102532,77.738179
40617,gdcp845302028,180.7218030487484,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Books,17.458998,78.500366,17.588998,78.630366
40928,jrws500229852,184.276605505868,high,2.17,Jam ,motorcycle ,Evening,Metropolitian ,Shoes,21.149669,72.772629,21.239669,72.862629
18532,nnsv269618445,123.48361809003606,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Shoes,18.592718,73.773572,18.702718,73.883572
31898,mmmz982207774,179.56320137031167,high,2.17,Jam ,scooter ,Evening,Metropolitian ,Home,18.569156,73.774723,18.699156,73.904723
6358,hrjf444396587,85.59785809242629,low,1.17,Jam ,scooter ,Evening,Metropolitian ,Kitchen,21.149569,72.772697,21.279569,72.902697
22968,ahpk466957859,203.21941844452112,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Books,17.483216,78.552111,17.613216,78.682111
42001,xndg288024137,126.6291052275927,medium,1.67,Jam ,motorcycle ,Evening,Urban ,Cosmetics,26.892312,75.806896,27.002312,75.916896
28738,nswm510805847,175.24475324343652,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Books,26.88842,75.800689,26.99842,75.910689
20670,xpjx889757752,184.33069607969523,low,1.17,Jam ,scooter ,Evening,Metropolitian ,Books,12.352058,76.60665,12.432058,76.68665
14507,qddr376541006,182.7801941305804,high,2.17,Jam ,motorcycle ,Evening,Metropolitian ,Pet Supplies,22.728163,75.884212,22.798163,75.954212
25351,wykd072063521,220.9900687861174,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Books,12.352058,76.60665,12.482058,76.73665
27813,szny987481644,104.66876942283648,high,2.17,Jam ,van,Evening,Metropolitian ,Toys,23.374989,85.335486,23.444989,85.405486
27894,gfyk766181745,34.84960598703207,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Grocery,0.0,0.0,0.07,0.07
9819,oqiv876235596,174.2915545152772,high,2.17,Jam ,scooter ,Evening,Metropolitian ,Outdoors,26.846156,75.8023,26.956156,75.9123
31828,qocd689963414,133.44011135309117,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Cosmetics,12.933298,77.614293,13.013298,77.694293
29089,dpqv837154157,223.6152926789315,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Snacks,26.766536,75.837333,26.846536,75.917333
13417,eujb623016116,131.8063710371332,low,1.17,Jam ,motorcycle ,Evening,Metropolitian ,Home,19.131141,72.813074,19.26114,72.943074
32197,kxsr782761947,185.09840978459195,medium,1.67,Jam ,motorcycle ,Evening,Metropolitian ,Snacks,0.0,0.0,0.09,0.09
20725,erbl417852509,177.09016860034143,low,1.17,Jam ,motorcycle ,Evening,Urban ,Books,11.010375,76.95295,11.090375,77.03295
27852,fdow829328620,129.3492483443841,high,2.17,Jam ,motorcycle ,Evening,Metropolitian ,Snacks,18.55144,73.804855,18.62144,73.874855
33064,wayt822559918,188.52732629459484,medium,1.67,Jam ,scooter ,Evening,Metropolitian ,Pet Supplies,22.308096,73.167753,22.388096,73.247753
16567,ecmn777668373,103.64617422473478,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Outdoors,11.003008,76.97544,11.133009,77.10544
24113,vvvt418861096,205.4825649997549,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,21.15276,72.778059,21.23276,72.858059
29306,zxoj891322290,87.51200322481752,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Skincare,13.005801,80.250744,13.115801,80.360744
21451,knit305018670,190.3210817436757,low,1.02,Jam ,van,Night,Metropolitian ,Shoes,26.902328,75.794257,26.972328,75.864257
12497,vuyw247013620,131.17183947721392,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Electronics,11.016298,76.972076,11.096298,77.052076
40117,smxt241464161,201.45306968791772,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Books,23.359033,85.325347,23.439033,85.405347
10178,rqet362232390,190.25822566368436,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Jewelry,22.310237,73.158921,22.390237,73.238921
27739,hrwy621520115,209.13489030915537,low,1.02,Jam ,scooter ,Night,Metropolitian ,Books,21.160522,72.771477,21.250522,72.861477
36065,nscl449318567,211.10408405067213,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,22.753659,75.903365,22.833659,75.983365
22973,gkxs560770281,34.279370762048416,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,18.554382,73.798206,18.664382,73.908206
42044,rpbq077142442,190.7064073531362,low,1.02,Jam ,scooter ,Night,Metropolitian ,Home,18.533811,73.899315,18.603811,73.969315
5347,kiox299634110,200.46835414893465,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Cosmetics,18.546258,73.904337,18.656258,74.014337
36568,ftjj772425495,174.86541133410327,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,23.416792,85.316842,23.496792,85.396842
30391,xrbv468133747,134.2649432063597,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,22.753839,75.897429,22.833838,75.977429
10812,qulc975615960,140.71247576279612,low,1.02,Jam ,scooter ,Night,Urban ,Books,19.221315,72.862381,19.291315,72.932381
25688,wxuq368282299,192.94013739625493,high,2.02,Jam ,scooter ,Night,Urban ,Snacks,22.74806,75.8934,22.87806,76.0234
32850,yuid957095145,204.25789760172435,low,1.02,Jam ,scooter ,Night,Metropolitian ,Skincare,0.0,0.0,0.13,0.13
28742,fgos381942626,192.6880411218257,high,2.02,Jam ,van,Night,Metropolitian ,Clothing,11.022298,76.998349,11.092298,77.068349
36932,mumi057428819,198.52337008485156,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Clothing,21.17106,72.789292,21.30106,72.919292
13176,nllg146521065,197.3577621134476,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Sports,12.949934,77.699386,13.019934,77.769386
2931,pqhy041688936,125.90645029318834,medium,1.52,Jam ,motorcycle ,Night,Urban ,Apparel,23.359033,85.325347,23.449033,85.415347
22492,lpyq257485143,104.9905652081717,high,2.02,Jam ,van,Night,Urban ,Shoes,0.0,0.0,0.08,0.08
2903,gbno295474742,125.75193373459224,low,1.02,Jam ,motorcycle ,Night,Other,Jewelry,19.1813,72.836191,19.2713,72.926191
22792,mdxu632875570,125.7698123243296,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Clothing,23.416792,85.316842,23.526792,85.426842
22078,kgcw234455082,157.23454401854815,medium,1.52,Jam ,van,Night,Metropolitian ,Cosmetics,11.02091,76.940432,11.15091,77.070432
14281,fuhs494454684,192.49256314741143,low,1.02,Jam ,motorcycle ,Night,Urban ,Books,21.149669,72.772629,21.229669,72.852629
5823,fuiw290263784,255.5045725621542,medium,1.52,Jam ,motorcycle ,Night,Semi-Urban ,Apparel,26.913483,75.803139,27.023483,75.913139
19576,fqak022280854,206.3979759395054,low,1.02,Jam ,scooter ,Night,Metropolitian ,Snacks,18.636215,73.751081,18.716215,73.831081
18297,kzke025104795,186.3223554447085,high,2.02,Jam ,scooter ,Night,Metropolitian ,Outdoors,12.975996,80.221898,13.055996,80.301898
13811,lpph008007481,185.53030483757036,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,18.520016,73.830547,18.610016,73.920547
18459,bhvr131122739,167.97872000599315,medium,1.52,Jam ,scooter ,Night,Urban ,Books,11.021278,76.995017,11.131278,77.105017
19916,rhzt584217449,185.789352716095,high,2.02,Jam ,motorcycle ,Night,Urban ,Cosmetics,11.001753,76.986241,11.111753,77.096241
28434,flvd700039138,233.56454937495496,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Clothing,18.543626,73.905101,18.623626,73.985101
11922,kebx643846338,198.96910483787823,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,13.026286,80.275235,13.106286,80.355235
23707,wgma676904733,127.82202045696869,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,19.120083,72.907385,19.190083,72.977385
13059,scxk255628752,197.517081835691,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,12.321214,76.621094,12.431214,76.731094
43239,ewpp795750497,207.931100779592,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,12.933284,77.615428,13.013284,77.695428
10688,ykqn856125295,180.19333660166623,high,2.02,Jam ,scooter ,Night,Other,Pet Supplies,12.972161,77.596014,13.082161,77.706014
12177,wnms826779475,177.92919996754642,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Apparel,26.911378,75.789034,26.991378,75.869034
12718,elmt134195783,203.11109917148968,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Clothing,22.760072,75.892574,22.830072,75.962574
18947,pebz806592890,110.69611853311991,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,21.175104,72.804342,21.285104,72.914342
26062,jkcn360754650,126.44041828073986,low,1.02,Jam ,motorcycle ,Night,Urban ,Cosmetics,23.354422,85.3329,23.434422,85.4129
41876,brqr482009138,181.505651316689,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,11.016298,76.972076,11.126298,77.082076
16181,chew400030226,208.8323090058541,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,13.091809,80.219104,13.161809,80.289104
40450,wljj385019790,188.5061065725552,medium,1.52,Jam ,van,Night,Metropolitian ,Apparel,18.636215,73.751081,18.766215,73.881081
21358,tdsu413953181,130.54359365565557,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,0.0,0.0,0.08,0.08
18899,akvh886424443,132.29119714796576,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Apparel,17.458998,78.500366,17.528998,78.570366
42121,uivn095414393,105.43611602498528,medium,1.52,Jam ,scooter ,Night,Urban ,Pet Supplies,0.0,0.0,0.13,0.13
3017,swob725143010,181.75699389303077,medium,1.52,Jam ,scooter ,Night,Urban ,Toys,26.913987,75.752891,27.003987,75.842891
13570,ekvz603402395,187.4707645207357,medium,1.52,Jam ,van,Night,Metropolitian ,Outdoors,21.186884,72.793616,21.276884,72.883616
9726,xfoh159642554,36.83682175505959,low,1.02,Jam ,scooter ,Night,Metropolitian ,Grocery,12.3085,76.665808,12.4185,76.775808
2000,vtoe708688343,133.69897904161832,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,22.311844,73.165081,22.381844,73.235081
42952,nepn741925320,186.0960292908378,high,2.02,Jam ,scooter ,Night,Urban ,Sports,12.970324,77.645748,13.050324,77.725748
14,zyvo118176215,112.65277385929448,low,1.02,Jam ,van,Night,Metropolitian ,Outdoors,19.176269,72.836721,19.266269,72.926721
16799,tmpd000633290,35.4611709758802,low,1.02,Jam ,motorcycle ,Night,Urban ,Grocery,19.121999,72.908493,19.251999,73.038493
23845,pgsk721196521,90.40844712109975,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Sports,18.554382,73.798206,18.634382,73.878206
10610,qyxa003006723,198.48943697364345,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Sports,12.316967,76.603067,12.386967,76.673067
21959,waou583355010,182.17030873488963,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,13.049645,80.242268,13.129645,80.322268
30362,aoeo849172126,128.16195374090432,high,2.02,Jam ,motorcycle ,Night,Other,Jewelry,26.90294,75.793007,26.97294,75.863007
20421,ntaw234769647,184.0716667722565,low,1.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,22.74806,75.8934,22.81806,75.9634
10979,dooa729540904,212.4054962943252,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,22.732225,75.874765,22.842225,75.984765
2420,rzgo402846725,196.1703947024117,low,1.02,Jam ,van,Night,Urban ,Sports,13.027018,80.254791,13.097018,80.324791
13979,lyuh360433161,188.68055740276392,high,2.02,Jam ,scooter ,Night,Metropolitian ,Home,11.021278,76.995017,11.101278,77.075017
6747,jgug607810044,190.71459068653323,high,2.02,Jam ,scooter ,Night,Metropolitian ,Apparel,18.593481,73.785901,18.683481,73.875901
36351,jzia888783346,176.78831370817207,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Books,21.149669,72.772629,21.219669,72.842629
28908,xcri766963337,127.08714504517792,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,21.17106,72.789292,21.24106,72.859292
7061,pgya291438299,200.9293833546188,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Electronics,0.0,0.0,0.11,0.11
42624,yfkc349683292,107.31411841700988,low,1.02,Jam ,scooter ,Night,Urban ,Jewelry,26.902328,75.794257,27.042328,75.934257
39560,cfca509780309,191.0120559557087,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Apparel,19.103249,72.846749,19.173249,72.916749
20032,cnvu229887485,197.34296256684848,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,18.994237,72.825553,19.084237,72.915553
4706,biit172713873,20.27539451371981,low,1.02,Jam ,scooter ,Night,Metropolitian ,Grocery,23.351058,85.325731,23.461058,85.435731
30303,exkt169990476,192.1499600830309,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,22.74806,75.8934,22.82806,75.9734
13068,czke297265634,108.96474529398388,low,1.02,Jam ,scooter ,Night,Metropolitian ,Toys,12.284747,76.625861,12.354747,76.695861
27644,vscf035908836,221.3297642590166,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Electronics,21.160437,72.774209,21.230437,72.844209
17404,swqu838609154,86.04557073836101,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Skincare,18.994049,72.825203,19.064049,72.895203
15428,egjq453631595,82.35675607953863,medium,1.52,Jam ,scooter ,Night,Urban ,Shoes,18.636215,73.751081,18.746215,73.861081
8302,rqrg060040216,228.89962438739005,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Sports,18.56245,73.916619,18.69245,74.046619
31238,xamy459771083,188.40630725787747,low,1.02,Jam ,van,Night,Metropolitian ,Jewelry,23.359194,85.325447,23.439194,85.405447
21625,hfkq377169052,186.27736833159585,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Toys,17.433809,78.386744,17.513809,78.466744
26170,kopx028318241,203.2914964550038,high,2.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,22.753839,75.897429,22.863838,76.007429
26291,gjuj384205946,226.2538750521044,low,1.02,Jam ,motorcycle ,Night,Urban ,Apparel,18.55144,73.804855,18.63144,73.884855
40405,pmaj335983490,186.1121574815573,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Jewelry,22.310526,73.170937,22.390526,73.250937
36940,kzig464403584,187.55361454759372,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Electronics,12.352058,76.60665,12.462058,76.71665
38290,siva879690031,135.069316968026,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,19.207222,72.972281,19.297222,73.062281
11493,amna336746862,131.789602530756,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,13.058616,80.264151,13.138616,80.344151
27004,fwen448400427,228.1065853672224,high,2.02,Jam ,motorcycle ,Night,Urban ,Jewelry,21.175975,72.795503,21.285975,72.905503
30698,ysql652484304,35.498283503198486,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Grocery,12.310972,76.659264,12.380972,76.729264
4303,fftw155908631,107.70384991292472,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Cosmetics,26.88842,75.800689,26.97842,75.890689
9393,ermb760444705,202.5707278307353,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,19.055831,72.833984,19.135831,72.913984
16985,ihca465979177,185.4067974653127,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Sports,12.978453,77.643685,13.088453,77.753685
38203,fusc624542088,186.75711563486303,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,13.066762,80.251865,13.196762,80.381865
41687,djpr233962672,107.59341480683172,low,1.02,Jam ,scooter ,Night,Metropolitian ,Electronics,0.0,0.0,0.08,0.08
34250,mvcz998818650,208.47508678179813,high,2.02,Jam ,scooter ,Night,Metropolitian ,Pet Supplies,11.021278,76.995017,11.111278,77.085017
23562,ammq597359845,134.99759965548142,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Skincare,13.005801,80.250744,13.095801,80.340744
4181,exlm680160754,129.9069381883957,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Toys,13.027018,80.254791,13.117018,80.344791
15418,xedr843742779,189.93912744639732,low,1.02,Jam ,scooter ,Night,Metropolitian ,Outdoors,23.359194,85.325447,23.429194,85.395447
3818,zmph949296359,185.83733454312065,low,1.02,Jam ,scooter ,Night,Metropolitian ,Outdoors,18.554382,73.798206,18.644382,73.888206
17737,hpwv511862579,131.00410873204078,low,1.02,Jam ,van,Night,Metropolitian ,Home,12.935662,77.61413,13.065662,77.74413
1223,yjcu578829902,200.25709058461035,medium,1.52,Jam ,scooter ,Night,Urban ,Kitchen,18.533811,73.899315,18.663811,74.029315
33450,izth815204552,123.50581254995454,medium,1.52,Jam ,motorcycle ,Night,Other,Home,26.766536,75.837333,26.876536,75.947333
34598,kpcs497875638,206.46940087121385,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Home,18.516216,73.842527,18.586216,73.912527
3565,tddr027698889,209.6260404676387,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,23.357804,85.325146,23.467804,85.435146
9854,llvg850233788,104.58653946194312,medium,1.52,Jam ,scooter ,Night,Urban ,Cosmetics,13.022394,80.242439,13.102394,80.322439
23812,lgir349660238,188.66995037377484,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Home,13.029198,77.570997,13.119198,77.660997
36876,ljeg289700189,173.5443071245534,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Shoes,18.546947,73.900626,18.626947,73.980626
33290,oktl717352180,191.382792992858,low,1.02,Jam ,scooter ,Night,Urban ,Kitchen,21.173343,72.792731,21.303343,72.922731
33042,putn867140192,201.311082140766,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Books,12.310972,76.659264,12.420972,76.769264
28124,tcib309962118,178.01187393298082,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,13.064181,80.236442,13.174181,80.346442
26374,qugl378159473,177.94828607616782,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,13.026286,80.275235,13.136286,80.385235
38528,xlds551771026,199.314004492144,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,19.12663,72.829976,19.23663,72.939976
7877,cuws624420685,41.5635542281243,low,1.02,Jam ,scooter ,Night,Metropolitian ,Grocery,17.426228,78.407495,17.496228,78.477495
8556,xndq697313383,117.669076884237,low,1.02,Jam ,motorcycle ,Night,Urban ,Cosmetics,17.438263,78.397865,17.528263,78.487865
26091,itcv624572584,201.1845747649286,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Cosmetics,21.17106,72.789292,21.28106,72.899292
4736,jckk823134910,172.08348609046524,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,18.636215,73.751081,18.726215,73.841081
14223,iqjw030125773,133.01057740358152,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,26.905287,75.794592,27.035287,75.924592
29228,bnnl804463491,171.5780899914931,medium,1.52,Jam ,motorcycle ,Night,Urban ,Apparel,22.695207,75.866059,22.765207,75.936059
12780,nddz808445779,41.80408285930343,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,17.483216,78.552111,17.573216,78.642111
3855,gnfr678697548,98.33002546972246,high,2.02,Jam ,scooter ,Night,Urban ,Toys,0.0,0.0,0.09,0.09
39936,fpxf274224770,95.31047520821218,low,1.02,Jam ,motorcycle ,Night,Urban ,Clothing,19.12663,72.829976,19.19663,72.899976
32326,fovr904369750,160.31024470588463,medium,1.52,Jam ,scooter ,Night,Other,Skincare,26.902908,75.792934,26.982908,75.872934
9936,lakt588322961,227.7374305902756,low,1.02,Jam ,motorcycle ,Night,Semi-Urban ,Snacks,17.410371,78.437225,17.480371,78.507225
32506,lxzr385090317,201.91289952421047,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,12.325461,76.632278,12.415461,76.722278
39485,qxlz644957446,102.77833686681896,low,1.02,Jam ,motorcycle ,Night,Other,Electronics,19.12663,72.829976,19.25663,72.959976
22925,yhti962912426,183.79039996297743,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,22.745049,75.892471,22.825049,75.972471
10509,vmqu473744216,187.66955674567257,low,1.02,Jam ,van,Night,Metropolitian ,Kitchen,21.17106,72.789292,21.26106,72.879292
31731,xrcb667696300,205.45642279368064,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,17.41233,78.449654,17.49233,78.529654
7147,slvs805593603,142.1922989358814,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,12.297954,76.665169,12.427954,76.795169
28821,bkno730581043,33.056408227703784,low,1.02,Jam ,scooter ,Night,Metropolitian ,Grocery,23.351489,85.324253,23.431489,85.404253
3087,agse093347072,229.46522720066187,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Clothing,0.0,0.0,0.07,0.07
13724,bpsr634609296,186.97482061807463,low,1.02,Jam ,scooter ,Night,Metropolitian ,Electronics,17.450851,78.379347,17.540851,78.469347
30830,povv628209650,132.75903664416472,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Electronics,0.0,0.0,0.08,0.08
2295,nwfu024823642,221.25910085072044,low,1.02,Jam ,motorcycle ,Night,Urban ,Books,0.0,0.0,0.11,0.11
19599,jfen579933180,124.86117713564173,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,23.374878,85.335739,23.464878,85.425739
36122,jigu349825930,208.30225930782453,low,1.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,11.001753,76.986241,11.081753,77.066241
10707,ltym913808404,174.73821667899128,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Books,17.45971,78.368855,17.54971,78.458855
23252,ohyd497928488,199.80712053124117,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,0.0,0.0,0.13,0.13
39601,uurx300614586,121.87313638046412,high,2.02,Jam ,motorcycle ,Night,Urban ,Home,18.530963,73.828972,18.600963,73.898972
864,smtn937032095,189.763407618014,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,17.438263,78.397865,17.508263,78.467865
34416,vhmn102082333,196.98764736741617,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,18.592718,73.773572,18.672718,73.853572
3997,hwco301454684,101.2691995178908,low,1.02,Jam ,scooter ,Night,Metropolitian ,Clothing,23.351058,85.325731,23.431058,85.405731
18982,nusf977049440,190.65570299871723,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,26.914142,75.805704,27.054142,75.945704
33164,ahlk772397768,37.16507800992901,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,12.913041,77.683237,13.023041,77.793237
3354,spin529351957,107.95964538191596,high,2.02,Jam ,scooter ,Night,Metropolitian ,Home,21.170798,72.790489,21.300798,72.920489
26929,vtys757601922,188.55058688738137,low,1.02,Jam ,van,Night,Metropolitian ,Electronics,18.927584,72.832585,19.037584,72.942585
43269,yxqu488448624,131.76432844334593,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,19.221315,72.862381,19.301315,72.942381
2999,dvcn913139316,211.0228986402175,high,2.02,Jam ,van,Night,Metropolitian ,Cosmetics,26.913483,75.803139,27.043483,75.933139
6417,dkxy390365412,155.78763747266632,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Skincare,12.321214,76.621094,12.451214,76.751094
36572,hewu841357741,88.56201463818611,high,2.02,Jam ,scooter ,Night,Metropolitian ,Shoes,18.569156,73.774723,18.649156,73.854723
14370,obyj592560867,109.98364441836262,medium,1.52,Jam ,van,Night,Metropolitian ,Jewelry,22.761226,75.887522,22.871226,75.997522
2932,jxok959478273,187.9021824607077,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Books,22.307898,73.167788,22.417898,73.277788
5326,fgyt187842733,40.3272509223812,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,23.357804,85.325146,23.427804,85.395146
14533,apsv187720157,222.99528246074016,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,22.75004,75.902847,22.82004,75.972847
42352,npgv251734747,103.14372748233164,low,1.02,Jam ,van,Night,Metropolitian ,Toys,23.354422,85.3329,23.484422,85.4629
7544,oaic025226312,110.14596578571344,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Clothing,13.081878,80.248519,13.161878,80.328519
22359,dcuw533103121,151.31526637334582,high,2.02,Jam ,scooter ,Night,Metropolitian ,Snacks,22.308096,73.167753,22.378096,73.237753
6910,dqpm652217306,110.35031695063384,low,1.02,Jam ,scooter ,Night,Metropolitian ,Snacks,21.157729,72.768726,21.247729,72.858726
22194,ymew781897782,205.89207927534005,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Toys,26.914142,75.805704,27.024142,75.915704
30372,dxmg762196326,193.19301335885277,low,1.02,Jam ,van,Night,Metropolitian ,Shoes,0.0,0.0,0.07,0.07
17901,mkni109876275,227.71512736489024,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Books,22.760072,75.892574,22.850072,75.982574
