_row_id,Order_ID,y_true,y_pred,error,abs_error,risk_level,Traffic,Vehicle,Order_Period,Area,Category
17795,fkrl986267820,60,70.88567223789062,-10.885672237890617,10.885672237890617,low,Low ,scooter ,Early Morning,Urban ,Sports
39379,whxq401840967,85,84.23109998764693,0.7689000123530718,0.7689000123530718,low,Low ,motorcycle ,Early Morning,Metropolitian ,Books
32327,yvxn325176117,110,118.60539118035436,-8.60539118035436,8.60539118035436,low,Low ,scooter ,Early Morning,Metropolitian ,Skincare
21991,yqrv031898597,60,79.10303378911107,-19.103033789111066,19.103033789111066,medium,Low ,scooter ,Early Morning,Metropolitian ,Pet Supplies
17332,skbx305752796,125,123.71432022146028,1.2856797785397163,1.2856797785397163,low,Low ,van,Early Morning,Metropolitian ,Cosmetics
26413,fsqv270856251,170,138.5270545077862,31.472945492213796,31.472945492213796,high,Low ,motorcycle ,Early Morning,Metropolitian ,Home
22765,eacv047796565,50,78.76590572839217,-28.76590572839217,28.76590572839217,medium,Low ,motorcycle ,Early Morning,Other,Sports
24954,zliu793706331,125,108.19839276104348,16.80160723895652,16.80160723895652,medium,Low ,motorcycle ,Early Morning,Metropolitian ,Home
6076,ghzk769614060,90,113.58681452575247,-23.586814525752473,23.586814525752473,medium,Low ,motorcycle ,Early Morning,Urban ,Outdoors
21665,xmfi645780271,145,108.5378144416532,36.4621855583468,36.4621855583468,high,Low ,motorcycle ,Early Morning,Metropolitian ,Home
35314,jczw373566305,75,77.03740127825535,-2.037401278255345,2.037401278255345,low,Low ,scooter ,Early Morning,Metropolitian ,Home
31013,cyem726014980,85,60.91985107855312,24.080148921446877,24.080148921446877,medium,Low ,scooter ,Early Morning,Urban ,Snacks
9612,nkai764297660,70,78.63625788315218,-8.636257883152183,8.636257883152183,low,Low ,van,Early Morning,Metropolitian ,Home
9414,dblf441738927,115,89.27131694327201,25.728683056727988,25.728683056727988,medium,Low ,scooter ,Early Morning,Metropolitian ,Clothing
30485,beic058867176,65,88.93508888432295,-23.93508888432295,23.93508888432295,medium,Low ,motorcycle ,Early Morning,Metropolitian ,Sports
13217,dyld911689119,105,108.42264304133316,-3.42264304133316,3.42264304133316,low,Low ,motorcycle ,Early Morning,Metropolitian ,Jewelry
37728,nqym645357610,50,72.75578299410421,-22.75578299410421,22.75578299410421,medium,Low ,scooter ,Early Morning,Urban ,Home
30811,lcnt328135594,100,102.06936135365432,-2.0693613536543154,2.0693613536543154,low,Low ,motorcycle ,Early Morning,Metropolitian ,Shoes
35512,hnvo208847542,70,71.28207812777424,-1.2820781277742412,1.2820781277742412,low,Low ,van,Early Morning,Other,Jewelry
24936,swfu562464528,120,134.6329640789535,-14.632964078953506,14.632964078953506,low,Low ,motorcycle ,Early Morning,Metropolitian ,Toys
42312,jywm408807267,75,78.29649925469843,-3.296499254698432,3.296499254698432,low,Low ,motorcycle ,Early Morning,Metropolitian ,Home
20216,blvl126222804,90,70.07588235067942,19.92411764932058,19.92411764932058,medium,Low ,scooter ,Early Morning,Urban ,Outdoors
16676,lxtr032065865,80,79.14940539968259,0.8505946003174074,0.8505946003174074,low,Low ,scooter ,Early Morning,Metropolitian ,Jewelry
43315,vhcm302340859,120,124.0483565390865,-4.048356539086498,4.048356539086498,low,Low ,motorcycle ,Early Morning,Metropolitian ,Pet Supplies
12990,yoae964018045,110,109.91558948461648,0.0844105153835244,0.0844105153835244,low,Low ,motorcycle ,Early Morning,Metropolitian ,Jewelry
9312,cadf552182650,145,110.24409349243535,34.755906507564646,34.755906507564646,high,Low ,motorcycle ,Early Morning,Metropolitian ,Jewelry
26251,vbyn252301852,75,111.18423374118036,-36.184233741180364,36.184233741180364,high,Low ,motorcycle ,Early Morning,Metropolitian ,Cosmetics
199,lvnz878892159,55,77.82008445633659,-22.820084456336588,22.820084456336588,medium,Low ,motorcycle ,Early Morning,Other,Apparel
2486,ecpu371715054,125,120.37894049534842,4.621059504651583,4.621059504651583,low,Low ,van,Early Morning,Metropolitian ,Jewelry
11796,fbxb120005517,100,120.86748270706286,-20.867482707062862,20.867482707062862,medium,Low ,scooter ,Early Morning,Metropolitian ,Electronics
674,mjzv475761405,90,91.2582722492262,-1.258272249226195,1.258272249226195,low,Low ,scooter ,Early Morning,Metropolitian ,Toys
4320,ovgi746144349,95,111.76501841268788,-16.76501841268788,16.76501841268788,medium,Low ,motorcycle ,Early Morning,Metropolitian ,Skincare
1978,rhsu086527882,60,72.01542086898581,-12.015420868985814,12.015420868985814,low,Low ,scooter ,Early Morning,Metropolitian ,Outdoors
33558,jthx287577988,70,85.63917735219677,-15.639177352196768,15.639177352196768,medium,Low ,motorcycle ,Early Morning,Metropolitian ,Apparel
38278,jzyz383098834,65,83.58955899076179,-18.589558990761788,18.589558990761788,medium,Low ,scooter ,Early Morning,Metropolitian ,Outdoors
11312,bdgu668300024,145,102.8437480582086,42.156251941791396,42.156251941791396,high,Low ,motorcycle ,Early Morning,Metropolitian ,Sports
33377,ankz996583405,100,87.88947082163054,12.110529178369461,12.110529178369461,low,Low ,motorcycle ,Early Morning,Metropolitian ,Outdoors
38002,xeam511761982,120,113.33372153851164,6.666278461488361,6.666278461488361,low,Low ,motorcycle ,Early Morning,Metropolitian ,Shoes
27913,gtbj959215607,115,109.9204087568395,5.079591243160493,5.079591243160493,low,Low ,motorcycle ,Early Morning,Metropolitian ,Pet Supplies
38055,ivae934143790,140,142.4552591989647,-2.4552591989647112,2.4552591989647112,low,Low ,motorcycle ,Early Morning,Metropolitian ,Kitchen
5356,erpm304253288,95,74.40360943674082,20.596390563259177,20.596390563259177,medium,Low ,scooter ,Morning,Metropolitian ,Electronics
25676,drxi935276669,130,116.53703183475191,13.462968165248085,13.462968165248085,low,Low ,scooter ,Morning,Metropolitian ,Cosmetics
9370,rpct231288757,115,113.15288922811268,1.8471107718873157,1.8471107718873157,low,Low ,motorcycle ,Morning,Metropolitian ,Outdoors
9669,iwzw918582149,145,108.79226619449524,36.20773380550476,36.20773380550476,high,Low ,motorcycle ,Morning,Metropolitian ,Books
36636,xjaf681147871,90,87.41757299583007,2.5824270041699293,2.5824270041699293,low,Low ,van,Morning,Metropolitian ,Kitchen
5511,xpva904014752,140,140.38252059907114,-0.38252059907114244,0.38252059907114244,low,Low ,motorcycle ,Morning,Metropolitian ,Home
21827,kfuu071327830,80,75.25482844692496,4.745171553075039,4.745171553075039,low,Low ,scooter ,Morning,Metropolitian ,Home
7810,adkv706993015,75,111.70998114127978,-36.70998114127978,36.70998114127978,high,Low ,motorcycle ,Morning,Metropolitian ,Shoes
4709,lgbw411479549,100,119.34119027823036,-19.341190278230357,19.341190278230357,medium,Low ,scooter ,Morning,Metropolitian ,Outdoors
29222,metf114887220,95,76.46515653869768,18.534843461302316,18.534843461302316,medium,Low ,motorcycle ,Morning,Urban ,Outdoors
32058,lqbt140693778,130,118.09421767332432,11.905782326675677,11.905782326675677,low,Low ,scooter ,Morning,Metropolitian ,Kitchen
13152,grhf426957429,85,71.91771736368528,13.082282636314716,13.082282636314716,low,Low ,motorcycle ,Morning,Metropolitian ,Apparel
11406,nyjl336520650,135,121.01545091436724,13.984549085632764,13.984549085632764,low,Low ,motorcycle ,Morning,Urban ,Sports
36942,tadl477153160,100,111.40843288233256,-11.408432882332562,11.408432882332562,low,Low ,scooter ,Morning,Urban ,Kitchen
4687,qukm646535645,115,141.5389951485817,-26.538995148581705,26.538995148581705,medium,Low ,motorcycle ,Morning,Urban ,Apparel
11771,hedg881700588,18,17.853082984684942,0.14691701531505785,0.14691701531505785,low,Low ,scooter ,Morning,Urban ,Grocery
14290,zqke328156137,90,78.73587570987567,11.264124290124329,11.264124290124329,low,Low ,van,Morning,Urban ,Toys
24819,qwxm098526729,75,106.68392483164207,-31.683924831642074,31.683924831642074,high,Low ,motorcycle ,Morning,Urban ,Home
3767,dgke967553115,95,83.39723601607238,11.602763983927616,11.602763983927616,low,Low ,motorcycle ,Morning,Metropolitian ,Outdoors
43488,dnoa676122688,50,78.38570817190616,-28.38570817190616,28.38570817190616,medium,Low ,motorcycle ,Morning,Urban ,Electronics
41567,zvak120988454,95,81.98221200734034,13.017787992659663,13.017787992659663,low,Low ,motorcycle ,Morning,Metropolitian ,Sports
34397,bbfl448200105,80,110.99594277790985,-30.995942777909846,30.995942777909846,high,Low ,motorcycle ,Morning,Metropolitian ,Jewelry
13617,hmom512844582,170,138.0382786307463,31.961721369253695,31.961721369253695,high,Low ,motorcycle ,Morning,Metropolitian ,Clothing
29331,bfdf771642328,165,139.5131492310026,25.486850768997414,25.486850768997414,medium,Low ,motorcycle ,Morning,Metropolitian ,Jewelry
32903,jgde438927702,16,19.4203023067154,-3.4203023067153993,3.4203023067153993,low,Low ,van,Morning,Urban ,Grocery
6951,dufo978751909,135,121.97223957178691,13.027760428213085,13.027760428213085,low,Low ,motorcycle ,Morning,Urban ,Shoes
31418,fxaq327473692,50,85.72899755223494,-35.728997552234944,35.728997552234944,high,Low ,motorcycle ,Morning,Metropolitian ,Clothing
4788,hvrm227281559,75,79.04144783886741,-4.041447838867413,4.041447838867413,low,Low ,motorcycle ,Morning,Urban ,Skincare
3759,qlwx731170658,140,110.88297360117534,29.117026398824663,29.117026398824663,medium,Low ,motorcycle ,Morning,Metropolitian ,Kitchen
23172,lrwu747897814,105,105.91515609376675,-0.915156093766754,0.915156093766754,low,Low ,motorcycle ,Morning,Urban ,Toys
30474,sbie688315010,105,109.134137123114,-4.134137123114002,4.134137123114002,low,Low ,motorcycle ,Morning,Urban ,Kitchen
40850,cpab882919500,95,78.35511146234856,16.64488853765144,16.64488853765144,medium,Low ,scooter ,Morning,Metropolitian ,Sports
20328,wrok186748461,85,111.3690176629794,-26.369017662979402,26.369017662979402,medium,Low ,motorcycle ,Morning,Metropolitian ,Toys
16881,rjmk106643454,115,93.80099719610784,21.199002803892157,21.199002803892157,medium,Low ,scooter ,Morning,Metropolitian ,Skincare
35616,oviz430356863,140,105.39899394819498,34.601006051805015,34.601006051805015,high,Low ,motorcycle ,Morning,Urban ,Home
24789,irpe214904834,65,72.50964245419392,-7.509642454193923,7.509642454193923,low,Low ,motorcycle ,Morning,Urban ,Clothing
19491,tkuo980370278,125,149.167816116357,-24.16781611635699,24.16781611635699,medium,Low ,motorcycle ,Morning,Metropolitian ,Jewelry
22604,vrsm325575083,80,86.31933780068348,-6.319337800683485,6.319337800683485,low,Low ,motorcycle ,Morning,Metropolitian ,Snacks
17304,calh357924398,80,78.86362101296687,1.136378987033126,1.136378987033126,low,Low ,scooter ,Morning,Metropolitian ,Electronics
28511,lwee753302729,75,89.90592992493731,-14.905929924937311,14.905929924937311,low,Low ,motorcycle ,Morning,Metropolitian ,Skincare
8458,rskl301979597,85,78.94785331871617,6.05214668128383,6.05214668128383,low,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
8754,hgyf140479297,105,103.53640701866486,1.4635929813351396,1.4635929813351396,low,Low ,motorcycle ,Morning,Metropolitian ,Toys
18750,fauc765841976,95,72.92618850578828,22.073811494211725,22.073811494211725,medium,Low ,scooter ,Morning,Metropolitian ,Toys
32649,ueun730701476,145,119.40019047696546,25.599809523034537,25.599809523034537,medium,Low ,scooter ,Morning,Metropolitian ,Jewelry
13817,swgm416239289,75,90.85206558038472,-15.852065580384718,15.852065580384718,medium,Low ,scooter ,Morning,Metropolitian ,Kitchen
10923,qvxp014048892,80,81.41161503067629,-1.4116150306762876,1.4116150306762876,low,Low ,motorcycle ,Morning,Metropolitian ,Snacks
13462,ztfq373657909,140,131.14338729037598,8.856612709624017,8.856612709624017,low,Low ,motorcycle ,Morning,Metropolitian ,Electronics
6501,tldc204671119,60,79.66084100364534,-19.660841003645345,19.660841003645345,medium,Low ,motorcycle ,Morning,Urban ,Apparel
15443,ycnp177662080,105,101.91136904849655,3.088630951503447,3.088630951503447,low,Low ,motorcycle ,Morning,Metropolitian ,Home
23871,ksdx543811926,50,77.80326707296712,-27.803267072967117,27.803267072967117,medium,Low ,motorcycle ,Morning,Urban ,Books
17477,fhsl288991099,55,76.36379947921574,-21.363799479215743,21.363799479215743,medium,Low ,scooter ,Morning,Other,Toys
34066,jjij160767747,95,87.42150127503804,7.57849872496196,7.57849872496196,low,Low ,scooter ,Morning,Metropolitian ,Cosmetics
32635,mzxm323953409,60,74.55824432301473,-14.558244323014733,14.558244323014733,low,Low ,scooter ,Morning,Metropolitian ,Home
17782,ypvo064151030,110,137.80729488948495,-27.80729488948495,27.80729488948495,medium,Low ,motorcycle ,Morning,Metropolitian ,Outdoors
4683,hiit965487320,165,136.21369204567517,28.786307954324826,28.786307954324826,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
3307,bkbi332206239,85,89.89989303982016,-4.899893039820157,4.899893039820157,low,Low ,scooter ,Morning,Metropolitian ,Books
37441,crqi775342941,95,82.71763289069452,12.282367109305483,12.282367109305483,low,Low ,motorcycle ,Morning,Metropolitian ,Cosmetics
24324,pexk865599626,18,21.91902809737889,-3.9190280973788916,3.9190280973788916,low,Low ,motorcycle ,Morning,Metropolitian ,Grocery
33310,qbfw374565750,95,68.95840214477928,26.041597855220715,26.041597855220715,medium,Low ,scooter ,Morning,Urban ,Electronics
17879,owxt130637594,25,27.011755822363583,-2.0117558223635825,2.0117558223635825,low,Low ,scooter ,Morning,Metropolitian ,Grocery
30146,znbl949451755,25,22.34936713117135,2.6506328688286516,2.6506328688286516,low,Low ,motorcycle ,Morning,Metropolitian ,Grocery
12413,jfvh086083322,130,116.9801027985171,13.019897201482905,13.019897201482905,low,Low ,scooter ,Morning,Metropolitian ,Skincare
16403,hpop621464067,95,69.70707779296112,25.292922207038885,25.292922207038885,medium,Low ,scooter ,Morning,Urban ,Skincare
1832,yetg148558218,95,76.98439245569384,18.015607544306164,18.015607544306164,medium,Low ,scooter ,Morning,Metropolitian ,Pet Supplies
36103,lqsw315492166,135,108.2338479603468,26.766152039653207,26.766152039653207,medium,Low ,motorcycle ,Morning,Metropolitian ,Toys
34969,azto283949439,75,73.64618124931154,1.3538187506884611,1.3538187506884611,low,Low ,van,Morning,Urban ,Snacks
29215,gkzs363189789,70,80.28520263621972,-10.285202636219722,10.285202636219722,low,Low ,motorcycle ,Morning,Metropolitian ,Electronics
3950,torq752955542,55,77.84600362896929,-22.846003628969285,22.846003628969285,medium,Low ,motorcycle ,Morning,Metropolitian ,Toys
42776,pabf886093699,65,87.41618982138999,-22.41618982138999,22.41618982138999,medium,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
22072,znam240986230,75,88.16031980088177,-13.160319800881766,13.160319800881766,low,Low ,scooter ,Morning,Other,Pet Supplies
7624,xqbp866479674,120,113.63669069922648,6.363309300773523,6.363309300773523,low,Low ,motorcycle ,Morning,Metropolitian ,Kitchen
34315,eicu586666617,50,68.50904066843665,-18.509040668436654,18.509040668436654,medium,Low ,scooter ,Morning,Urban ,Cosmetics
41364,duzx028521841,120,140.6827094015459,-20.682709401545907,20.682709401545907,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
42249,lwpb711611184,95,101.42829884505228,-6.428298845052282,6.428298845052282,low,Low ,motorcycle ,Morning,Metropolitian ,Skincare
23767,sgkx889046843,100,104.28998955008048,-4.289989550080477,4.289989550080477,low,Low ,motorcycle ,Morning,Metropolitian ,Toys
23564,brjc777171312,135,118.92976318620669,16.070236813793315,16.070236813793315,medium,Low ,scooter ,Morning,Metropolitian ,Pet Supplies
36202,hjso238207517,70,72.22395037987633,-2.223950379876328,2.223950379876328,low,Low ,scooter ,Morning,Metropolitian ,Jewelry
40470,ntbg400160788,85,71.16268125517388,13.83731874482612,13.83731874482612,low,Low ,scooter ,Morning,Urban ,Home
10000,jupd115967958,85,108.52994791846912,-23.52994791846912,23.52994791846912,medium,Low ,motorcycle ,Morning,Metropolitian ,Toys
19326,sypv229338769,80,100.4463784604868,-20.446378460486798,20.446378460486798,medium,Low ,motorcycle ,Morning,Metropolitian ,Apparel
31628,qbir445463508,125,86.68267017874574,38.31732982125426,38.31732982125426,high,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
12493,hrkl470267474,135,94.4861226688102,40.5138773311898,40.5138773311898,high,Low ,motorcycle ,Morning,Urban ,Electronics
39286,dhit191170828,120,111.05566494026564,8.944335059734357,8.944335059734357,low,Low ,motorcycle ,Morning,Metropolitian ,Kitchen
32687,jmqq682199365,65,74.35249691826186,-9.352496918261863,9.352496918261863,low,Low ,motorcycle ,Morning,Other,Home
12372,wqqt211188143,80,73.14994415186763,6.850055848132371,6.850055848132371,low,Low ,motorcycle ,Morning,Urban ,Pet Supplies
11037,qhcb452682424,65,73.4769551904795,-8.4769551904795,8.4769551904795,low,Low ,motorcycle ,Morning,Urban ,Sports
26489,rned192501751,105,93.39672840559405,11.603271594405953,11.603271594405953,low,Low ,motorcycle ,Morning,Urban ,Cosmetics
19047,prqc477212731,125,141.20278225152722,-16.202782251527225,16.202782251527225,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
36892,slyi385023323,50,78.85086770377477,-28.850867703774767,28.850867703774767,medium,Low ,scooter ,Morning,Metropolitian ,Home
29790,rsel126276895,85,84.81907523465775,0.18092476534225455,0.18092476534225455,low,Low ,motorcycle ,Morning,Metropolitian ,Books
14856,kwmx047455083,85,99.56971629673312,-14.56971629673312,14.56971629673312,low,Low ,scooter ,Morning,Metropolitian ,Snacks
31283,gjae874272855,120,113.74124753781646,6.258752462183537,6.258752462183537,low,Low ,motorcycle ,Morning,Metropolitian ,Skincare
16120,ulsh291399541,55,68.19970021897794,-13.199700218977938,13.199700218977938,low,Low ,scooter ,Morning,Urban ,Kitchen
30281,thpb306626963,115,105.84583210620112,9.154167893798885,9.154167893798885,low,Low ,motorcycle ,Morning,Urban ,Outdoors
21302,cpwc413452764,120,139.58309538743,-19.583095387430006,19.583095387430006,medium,Low ,motorcycle ,Morning,Urban ,Skincare
21796,kirp478112801,70,77.79097695905944,-7.790976959059435,7.790976959059435,low,Low ,scooter ,Morning,Metropolitian ,Outdoors
2200,gbox156266821,95,76.74377514274705,18.256224857252946,18.256224857252946,medium,Low ,scooter ,Morning,Metropolitian ,Electronics
31991,bwdf131767946,120,85.4057875277935,34.59421247220649,34.59421247220649,high,Low ,motorcycle ,Morning,Metropolitian ,Toys
30373,qhwj398758270,95,92.29723349217927,2.7027665078207264,2.7027665078207264,low,Low ,motorcycle ,Morning,Metropolitian ,Kitchen
35851,dnmx582197255,105,121.17616954286416,-16.17616954286416,16.17616954286416,medium,Low ,scooter ,Morning,Metropolitian ,Apparel
27921,koep948744580,50,71.65046920478096,-21.65046920478096,21.65046920478096,medium,Low ,motorcycle ,Morning,Urban ,Books
4454,vwqj139407127,105,118.07032533780612,-13.070325337806125,13.070325337806125,low,Low ,motorcycle ,Morning,Metropolitian ,Apparel
21340,nyrz953102978,145,116.41816720695012,28.581832793049884,28.581832793049884,medium,Low ,scooter ,Morning,Urban ,Kitchen
41216,pomj159788871,120,110.6691867204896,9.330813279510394,9.330813279510394,low,Low ,motorcycle ,Morning,Urban ,Cosmetics
22982,envp457784346,145,104.52830062096538,40.47169937903462,40.47169937903462,high,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
126,tfxz025621580,55,70.01443452876612,-15.014434528766117,15.014434528766117,medium,Low ,scooter ,Morning,Urban ,Sports
6772,vono465054940,65,76.39689552150003,-11.396895521500028,11.396895521500028,low,Low ,motorcycle ,Morning,Urban ,Pet Supplies
23640,kmfo915470464,105,118.35709253507488,-13.357092535074884,13.357092535074884,low,Low ,scooter ,Morning,Metropolitian ,Kitchen
15424,armq235107210,130,137.52763774457048,-7.527637744570484,7.527637744570484,low,Low ,motorcycle ,Morning,Urban ,Toys
8055,kfqc058146340,100,114.58961686153414,-14.58961686153414,14.58961686153414,low,Low ,motorcycle ,Morning,Metropolitian ,Books
18867,thvo531899102,115,110.18739381702262,4.812606182977376,4.812606182977376,low,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
37964,qiua173025301,50,77.11167437623337,-27.111674376233367,27.111674376233367,medium,Low ,scooter ,Morning,Metropolitian ,Apparel
27611,mklz201251369,60,85.25202816922157,-25.252028169221575,25.252028169221575,medium,Low ,motorcycle ,Morning,Metropolitian ,Books
42455,tgmz841314641,80,101.99061334470316,-21.990613344703164,21.990613344703164,medium,Low ,motorcycle ,Morning,Metropolitian ,Electronics
31989,vtwz068018670,17,11.031541061669271,5.968458938330729,5.968458938330729,low,Low ,scooter ,Morning,Metropolitian ,Grocery
1662,aank525767567,115,136.16021795226996,-21.16021795226996,21.16021795226996,medium,Low ,motorcycle ,Morning,Other,Apparel
42788,dytp463330952,70,84.6926242719592,-14.692624271959204,14.692624271959204,low,Low ,motorcycle ,Morning,Metropolitian ,Snacks
29545,sgwa773697054,145,115.10119602211324,29.898803977886757,29.898803977886757,medium,Low ,scooter ,Morning,Urban ,Apparel
29787,wumi515821488,105,121.28459043392854,-16.284590433928543,16.284590433928543,medium,Low ,van,Morning,Metropolitian ,Outdoors
17861,cxtj267606200,95,87.47471959272607,7.525280407273925,7.525280407273925,low,Low ,motorcycle ,Morning,Metropolitian ,Kitchen
37614,vuik234233880,80,76.83136708202052,3.1686329179794797,3.1686329179794797,low,Low ,scooter ,Morning,Metropolitian ,Jewelry
39513,qmnx988231322,135,122.176318819352,12.823681180647995,12.823681180647995,low,Low ,scooter ,Morning,Metropolitian ,Pet Supplies
21764,qhcf598391263,60,75.6710641163503,-15.671064116350294,15.671064116350294,medium,Low ,motorcycle ,Morning,Urban ,Outdoors
1496,hdkm906483555,85,93.34669161663814,-8.34669161663814,8.34669161663814,low,Low ,scooter ,Morning,Metropolitian ,Sports
19251,vxyz695369712,70,98.4718800464767,-28.4718800464767,28.4718800464767,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
40611,eeog266609102,75,75.47207164323086,-0.47207164323086204,0.47207164323086204,low,Low ,scooter ,Morning,Metropolitian ,Clothing
37250,tgtb488398211,70,76.18056683620495,-6.180566836204946,6.180566836204946,low,Low ,motorcycle ,Morning,Urban ,Snacks
15652,pbrp949056734,80,72.95122512102549,7.048774878974513,7.048774878974513,low,Low ,scooter ,Morning,Urban ,Clothing
931,obhg842862910,95,105.53338890118032,-10.533388901180317,10.533388901180317,low,Low ,motorcycle ,Morning,Metropolitian ,Cosmetics
147,bwgn919229310,95,73.43064854257817,21.56935145742183,21.56935145742183,medium,Low ,scooter ,Morning,Metropolitian ,Pet Supplies
18359,fvya708139649,115,89.08182237957146,25.918177620428537,25.918177620428537,medium,Low ,motorcycle ,Morning,Metropolitian ,Apparel
23773,lwar071107705,105,121.91272153684596,-16.912721536845964,16.912721536845964,medium,Low ,motorcycle ,Morning,Metropolitian ,Pet Supplies
17078,akwx161302212,80,75.21607078928186,4.783929210718142,4.783929210718142,low,Low ,motorcycle ,Morning,Other,Books
19212,hiqn316314934,85,96.31486173102373,-11.314861731023726,11.314861731023726,low,Low ,van,Morning,Metropolitian ,Sports
28752,glld419238672,80,70.57079059185905,9.429209408140949,9.429209408140949,low,Low ,scooter ,Morning,Metropolitian ,Home
26955,pshv267058244,75,104.7747333809488,-29.774733380948803,29.774733380948803,medium,Low ,motorcycle ,Morning,Urban ,Cosmetics
32652,cddu640424689,100,122.04105048870554,-22.041050488705537,22.041050488705537,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
37075,dcpj659619249,90,78.69907836645028,11.30092163354972,11.30092163354972,low,Low ,scooter ,Morning,Metropolitian ,Books
11629,vpdf909382606,125,103.50036889415964,21.499631105840365,21.499631105840365,medium,Low ,motorcycle ,Morning,Metropolitian ,Sports
29582,lyzw725398931,90,90.66107786381087,-0.6610778638108741,0.6610778638108741,low,Low ,scooter ,Morning,Metropolitian ,Jewelry
14011,sapr037969155,100,123.32549923357824,-23.325499233578242,23.325499233578242,medium,Low ,motorcycle ,Morning,Metropolitian ,Toys
42236,vzwy285894491,75,75.58197894813539,-0.5819789481353865,0.5819789481353865,low,Low ,motorcycle ,Morning,Metropolitian ,Cosmetics
2686,vgwm886728261,145,99.5261253209726,45.4738746790274,45.4738746790274,high,Low ,motorcycle ,Morning,Metropolitian ,Apparel
33655,osbq193109667,55,86.1833135056564,-31.1833135056564,31.1833135056564,high,Low ,motorcycle ,Morning,Metropolitian ,Toys
23332,rsxl419358318,75,87.94196311641286,-12.941963116412865,12.941963116412865,low,Low ,motorcycle ,Morning,Metropolitian ,Apparel
14330,xbhf806635220,75,76.33251065091765,-1.332510650917655,1.332510650917655,low,Low ,scooter ,Morning,Metropolitian ,Apparel
33240,yrhf843028924,75,72.53571272302884,2.464287276971163,2.464287276971163,low,Low ,motorcycle ,Morning,Urban ,Snacks
11515,dzwu266912904,75,71.30424807694051,3.6957519230594897,3.6957519230594897,low,Low ,van,Morning,Metropolitian ,Sports
29923,pcmf103664624,145,130.82000442053393,14.179995579466066,14.179995579466066,low,Low ,motorcycle ,Morning,Urban ,Books
3954,fckl629373259,120,117.94986968084866,2.050130319151336,2.050130319151336,low,Low ,scooter ,Morning,Metropolitian ,Outdoors
28438,aoho145819267,16,19.43307226037445,-3.4330722603744483,3.4330722603744483,low,Low ,motorcycle ,Morning,Other,Grocery
33644,vbjm078341292,60,77.23125404474602,-17.231254044746024,17.231254044746024,medium,Low ,scooter ,Morning,Metropolitian ,Pet Supplies
36760,zxar654561811,20,20.673265058262164,-0.6732650582621638,0.6732650582621638,low,Low ,motorcycle ,Morning,Metropolitian ,Grocery
7284,ndqi252549533,95,104.55430644188152,-9.554306441881522,9.554306441881522,low,Low ,motorcycle ,Morning,Metropolitian ,Home
30278,xkpz150948549,160,147.56686944768958,12.433130552310416,12.433130552310416,low,Low ,motorcycle ,Morning,Urban ,Clothing
12250,vyxd500925203,145,114.22463061178718,30.775369388212823,30.775369388212823,high,Low ,scooter ,Morning,Urban ,Pet Supplies
23294,qgte209072927,130,124.44814255637496,5.551857443625039,5.551857443625039,low,Low ,motorcycle ,Morning,Urban ,Electronics
34479,wuaw464295578,125,121.21877188254535,3.7812281174546456,3.7812281174546456,low,Low ,van,Morning,Metropolitian ,Apparel
41321,fhxg549653067,50,74.25260177512062,-24.252601775120624,24.252601775120624,medium,Low ,scooter ,Morning,Metropolitian ,Books
10806,reez975890830,120,85.64697865153751,34.35302134846249,34.35302134846249,high,Low ,motorcycle ,Morning,Metropolitian ,Home
3471,hvsn913075446,95,74.10239924140338,20.897600758596624,20.897600758596624,medium,Low ,scooter ,Morning,Urban ,Toys
10796,hlmd618325025,11,18.63581858878894,-7.63581858878894,7.63581858878894,low,Low ,motorcycle ,Morning,Urban ,Grocery
6473,avbe694455556,55,71.9287957650744,-16.928795765074398,16.928795765074398,medium,Low ,motorcycle ,Morning,Urban ,Electronics
8663,muzk115409037,135,111.33461680132768,23.665383198672316,23.665383198672316,medium,Low ,motorcycle ,Morning,Metropolitian ,Books
12380,edlo948869244,105,102.85668727322584,2.1433127267741554,2.1433127267741554,low,Low ,motorcycle ,Morning,Metropolitian ,Cosmetics
25431,ynhc151079159,80,85.87664008356063,-5.8766400835606305,5.8766400835606305,low,Low ,motorcycle ,Morning,Metropolitian ,Shoes
11154,ibxd431309735,17,20.317566417405967,-3.317566417405967,3.317566417405967,low,Low ,motorcycle ,Morning,Metropolitian ,Grocery
12564,lmhe148069760,120,109.45963748696376,10.540362513036243,10.540362513036243,low,Low ,motorcycle ,Morning,Metropolitian ,Electronics
37688,qpxr993403540,70,79.5310290569687,-9.531029056968706,9.531029056968706,low,Low ,scooter ,Morning,Metropolitian ,Electronics
28762,gklf905107597,125,117.88935862557832,7.110641374421675,7.110641374421675,low,Low ,van,Morning,Metropolitian ,Toys
41470,udmz907948442,75,87.34120924922166,-12.341209249221663,12.341209249221663,low,Low ,scooter ,Morning,Urban ,Outdoors
